symbol,title,content,published_at,source,sentiment_score,confidence,impact,category,id
NVTK,NVTK: Стабильные результаты в квартале,"Компания NVTK показала стабильные результаты, соответствующие прогнозам аналитиков.",2024-03-30 11:00:00,Financial News,0.6,0.7,medium,very_positive,NVTK_20240330_448
NVTK,NVTK: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг NVTK с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2024-03-30 11:00:00,Financial News,-0.6,0.7,medium,very_negative,NVTK_20240330_449
NVTK,NVTK: Повышение дивидендов и выкуп акций,Совет директоров NVTK одобрил повышение дивидендных выплат на 24% и программу выкупа акций.,2024-04-01 11:00:00,Financial News,0.7,0.8,high,very_positive,NVTK_20240401_450
NVTK,NVTK: Крупные инвестиции и расширение бизнеса,NVTK объявила о планах крупных инвестиций в развитие новых направлений на сумму 3 млрд руб.,2024-04-03 11:00:00,Financial News,0.8,0.85,high,very_positive,NVTK_20240403_451
NVTK,NVTK: Новые контракты и партнерства,"NVTK подписала крупные контракты, что укрепит позиции компании на рынке.",2024-04-04 11:00:00,Financial News,0.5,0.6,medium,positive,NVTK_20240404_452
NVTK,NVTK: Регуляторные проблемы и штрафы,На NVTK наложены штрафы регулятором за нарушения в отчетности на сумму 9 млн руб.,2024-04-06 12:00:00,Financial News,-0.8,0.85,high,very_negative,NVTK_20240406_453
NVTK,NVTK: Новые контракты и партнерства,"NVTK подписала крупные контракты, что укрепит позиции компании на рынке.",2024-04-10 12:00:00,Financial News,0.5,0.6,medium,positive,NVTK_20240410_454
NVTK,NVTK: Регуляторные проблемы и штрафы,На NVTK наложены штрафы регулятором за нарушения в отчетности на сумму 5 млн руб.,2024-04-10 10:00:00,Financial News,-0.8,0.85,high,very_negative,NVTK_20240410_455
NVTK,NVTK: Рекордная прибыль превышает прогнозы на 21%,"Компания NVTK показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 21%.",2024-04-11 10:00:00,Financial News,0.9,0.95,very_high,very_positive,NVTK_20240411_456
NVTK,NVTK: Стабильные результаты в квартале,"Компания NVTK показала стабильные результаты, соответствующие прогнозам аналитиков.",2024-04-14 11:00:00,Financial News,0.6,0.7,medium,very_positive,NVTK_20240414_457
NVTK,NVTK: Повышение дивидендов и выкуп акций,Совет директоров NVTK одобрил повышение дивидендных выплат на 13% и программу выкупа акций.,2024-04-14 11:00:00,Financial News,0.7,0.8,high,very_positive,NVTK_20240414_458
NVTK,NVTK: Повышение дивидендов и выкуп акций,Совет директоров NVTK одобрил повышение дивидендных выплат на 16% и программу выкупа акций.,2024-04-17 17:00:00,Financial News,0.7,0.8,high,very_positive,NVTK_20240417_459
NVTK,NVTK: Рекордная прибыль превышает прогнозы на 8%,"Компания NVTK показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 8%.",2024-04-19 16:00:00,Financial News,0.9,0.95,very_high,very_positive,NVTK_20240419_460
NVTK,NVTK: Крупные инвестиции и расширение бизнеса,NVTK объявила о планах крупных инвестиций в развитие новых направлений на сумму 8 млрд руб.,2024-04-21 09:00:00,Financial News,0.8,0.85,high,very_positive,NVTK_20240421_461
NVTK,NVTK: Обычные торговые сессии,Торги NVTK прошли в обычном режиме без значительных изменений.,2024-04-22 10:00:00,Financial News,0.1,0.4,low,neutral,NVTK_20240422_462
NVTK,NVTK: Рекордная прибыль превышает прогнозы на 19%,"Компания NVTK показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 19%.",2024-04-23 09:00:00,Financial News,0.9,0.95,very_high,very_positive,NVTK_20240423_463
NVTK,NVTK: Новые контракты и партнерства,"NVTK подписала крупные контракты, что укрепит позиции компании на рынке.",2024-04-23 17:00:00,Financial News,0.5,0.6,medium,positive,NVTK_20240423_464
NVTK,NVTK: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг NVTK с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2024-04-25 10:00:00,Financial News,-0.6,0.7,medium,very_negative,NVTK_20240425_465
NVTK,NVTK: Рекордная прибыль превышает прогнозы на 9%,"Компания NVTK показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 9%.",2024-04-28 17:00:00,Financial News,0.9,0.95,very_high,very_positive,NVTK_20240428_466
NVTK,NVTK: Стабильные результаты в квартале,"Компания NVTK показала стабильные результаты, соответствующие прогнозам аналитиков.",2024-04-29 12:00:00,Financial News,0.6,0.7,medium,very_positive,NVTK_20240429_467
